8155.99 -3013.33 3205 -2524.06 5071.79
8156 -3094.56 3096.7 -2486.06 5034.52
8156.01 -3174.83 3205 -2653.7 5233.9
8156.02 -3110.04 3111.64 -2468.18 5044.46
8156.03 -3126.48 3096.7 -2524.06 5073
8156.04 -3206.74 3205 -2616.82 5234.78
8156.05 -3061.68 3158.32 -2653.7 5137.22
8156.06 -3174.83 3345.04 -2691.69 5339.85
8156.07 -3110.04 3251.68 -2635.81 5214.72
8156.08 -3174.83 3127.51 -2616.82 5168.04
8156.09 -3191.27 3220.87 -2597.82 5225.6
8156.1 -3078.12 3190.06 -2541.94 5110.07
8156.1 -2981.42 3096.7 -2524.06 4984.91
8156.11 -3061.68 3236.74 -2691.69 5205.35
8156.12 -3078.12 2956.67 -2635.81 5016.4
8156.13 -3191.27 3111.64 -2597.82 5158.99
8156.14 -3174.83 3158.32 -2616.82 5186.74
8156.15 -3078.12 3220.87 -2672.69 5195.4
8156.16 -3191.27 3143.38 -2597.82 5178.2
8156.17 -3061.68 3127.51 -2616.82 5099.31
8156.18 -3287.97 3205 -2524.06 5239.62
8156.19 -3046.21 3143.38 -2635.81 5109.58
8156.2 -3174.83 3096.7 -2653.7 5168.29
8156.21 -3206.74 3236.74 -2653.7 5272.74
8156.22 -3078.12 3064.96 -2597.82 5061.37
8156.22 -3061.68 3283.42 -2616.82 5196.39
8156.23 -3191.27 3111.64 -2672.69 5197.1
8156.24 -3110.04 3190.06 -2672.69 5195.39
8156.25 -2964.98 3251.68 -2597.82 5110.1
8156.26 -3255.09 3283.42 -2579.94 5294.58
8156.27 -3255.09 3050.02 -2616.82 5171.66
8156.28 -3158.39 3251.68 -2597.82 5224.7
8156.29 -3191.27 3251.68 -2765.45 5329.67
8156.3 -3255.09 3283.42 -2747.57 5378.26
8156.31 -3110.04 3220.87 -2541.94 5148.57
8156.32 -3110.04 3220.87 -2635.81 5195.56
8156.33 -3061.68 3127.51 -2691.69 5138.14
8156.34 -3287.97 3158.32 -2653.7 5275.21
8156.34 -3046.21 3143.38 -2728.57 5158.04
8156.35 -3078.12 3111.64 -2635.81 5109.27
8156.36 -3110.04 3220.87 -2765.45 5262.52
8156.37 -2997.86 3190.06 -2728.57 5158.37
8156.38 -3126.48 3018.28 -2691.69 5111.76
8156.39 -3094.56 3096.7 -2579.94 5081.53
8156.4 -3174.83 3127.51 -2691.69 5206.35
8156.41 -3126.48 3236.74 -2691.69 5243.72
8156.42 -3271.53 3298.36 -2635.81 5341.31
8156.43 -3191.27 3143.38 -2597.82 5178.2
8156.44 -3013.33 3236.74 -2784.45 5225.88
8156.45 -3174.83 3236.74 -2579.94 5216.52
8156.46 -3110.04 3143.38 -2765.45 5215.45
8156.46 -3271.53 3220.87 -2505.06 5229.94
8156.47 -3206.74 3050.02 -2524.06 5094.77
8156.48 -3094.56 3158.32 -2784.45 5225.37
8156.49 -3158.39 3143.38 -2635.81 5177.24
8156.5 -3110.04 3220.87 -2672.69 5214.37
8156.51 -3158.39 3190.06 -2541.94 5158.81
8156.52 -3110.04 3064.96 -2541.94 5052.5
8156.53 -3078.12 3190.06 -2728.57 5205.43
8156.54 -3223.18 3064.96 -2728.57 5218.05
8156.55 -3094.56 3236.74 -2653.7 5205.28
8156.56 -3061.68 3158.32 -2449.18 5034.62
8156.57 -2964.98 3298.36 -2672.69 5178.18
8156.57 -3078.12 3251.68 -2672.69 5214.55
8156.58 -3206.74 3158.32 -2691.69 5244.37
8156.59 -3174.83 3236.74 -2653.7 5253.39
8156.6 -3013.33 2987.47 -2691.69 5024.98
8156.61 -3255.09 3283.42 -2784.45 5397.19
8156.62 -3013.33 3158.32 -2784.45 5177.68
8156.63 -3094.56 3158.32 -2691.69 5176.54
8156.64 -3158.39 3220.87 -2635.81 5224.65
8156.65 -3223.18 3220.87 -2597.82 5245.15
8156.66 -3013.33 3236.74 -2616.82 5138.52
8156.67 -2964.98 3190.06 -2541.94 5042.72
8156.68 -3191.27 3111.64 -2672.69 5197.1
8156.69 -3078.12 3190.06 -2635.81 5157.41
8156.69 -3158.39 3220.87 -2672.69 5243.35
8156.7 -3078.12 3220.87 -2597.82 5157.28
8156.71 -3223.18 3190.06 -2597.82 5226.28
8156.72 -3206.74 3314.23 -2616.82 5302.36
8156.73 -3174.83 3096.7 -2616.82 5149.45
8156.74 -3046.21 3111.64 -2635.81 5090.11
8156.75 -3206.74 3158.32 -2524.06 5160.33
8156.76 -3206.74 3283.42 -2616.82 5283.16
8156.77 -3110.04 3034.15 -2412.3 4969.67
8156.78 -3013.33 3236.74 -2579.94 5119.84
8156.79 -3061.68 3158.32 -2653.7 5137.22
8156.8 -3046.21 3064.96 -2468.18 4976.47
8156.81 -3255.09 3283.42 -2579.94 5294.58
8156.81 -3110.04 3190.06 -2635.81 5176.52
8156.82 -3013.33 3018.28 -2616.82 5003.79
8156.83 -3094.56 3236.74 -2653.7 5205.28
8156.84 -3174.83 3050.02 -2653.7 5140.46
8156.85 -3191.27 3330.1 -2412.3 5205.09
8156.86 -3094.56 3236.74 -2653.7 5205.28
8156.87 -3061.68 3205 -2524.06 5100.67
8156.88 -3158.39 3111.64 -2635.81 5158.03
8156.89 -3110.04 3190.06 -2597.82 5157.27
8156.9 -3191.27 3190.06 -2728.57 5273.12
8156.91 -3094.56 3018.28 -2653.7 5072.32
8156.92 -3126.48 3158.32 -2579.94 5138.67
8156.93 -3287.97 3127.51 -2616.82 5238.3
8156.93 -3046.21 3251.68 -2505.06 5111.57
8156.94 -2997.86 3111.64 -2635.81 5061.32
8156.95 -3094.56 3127.51 -2449.18 5035.49
8156.96 -3255.09 3050.02 -2486.06 5106.74
8156.97 -3126.48 3127.51 -2653.7 5157.35
8156.98 -3110.04 3220.87 -2468.18 5112.56
8156.99 -3110.04 3143.38 -2505.06 5082.17
8157 -3110.04 3190.06 -2672.69 5195.39
8157.01 -3174.83 3205 -2691.69 5253.26
8157.02 -3013.33 3050.02 -2486.06 4956.14
8157.03 -3255.09 3283.42 -2524.06 5267.58
8157.04 -3271.53 3298.36 -2541.94 5295.62
8157.05 -3110.04 3111.64 -2859.33 5246.94
8157.05 -3110.04 3111.64 -2635.81 5128.56
8157.06 -3206.74 3127.51 -2691.69 5225.87
8157.07 -3126.48 3283.42 -2747.57 5301.4
8157.08 -3206.74 3345.04 -2579.94 5303.63
8157.09 -3158.39 3190.06 -2374.3 5078.31
8157.1 -3206.74 3158.32 -2486.06 5141.85
8157.11 -3158.39 3190.06 -2505.06 5140.74
8157.12 -3126.48 3127.51 -2653.7 5157.35
8157.13 -3061.68 3127.51 -2524.06 5052.34
8157.14 -3255.09 3127.51 -2579.94 5199.33
8157.15 -2916.63 3064.96 -2728.57 5034.46
8157.16 -3158.39 3220.87 -2635.81 5224.65
8157.17 -3223.18 3298.36 -2672.69 5330.23
8157.17 -3158.39 3143.38 -2635.81 5177.24
8157.18 -3206.74 3158.32 -2653.7 5224.97
8157.19 -3158.39 3190.06 -2635.81 5205.71
8157.2 -3110.04 3111.64 -2635.81 5128.56
8157.21 -3046.21 3034.15 -2672.69 5062.49
8157.22 -3061.68 3158.32 -2524.06 5071.47
8157.23 -3191.27 3251.68 -2635.81 5263.57
8157.24 -3158.39 3064.96 -2672.69 5149.05
8157.25 -3094.56 3018.28 -2579.94 5034.13
8157.26 -3191.27 3143.38 -2597.82 5178.2
8157.27 -3110.04 3190.06 -2541.94 5129.35
8157.28 -3061.68 3158.32 -2653.7 5137.22
8157.28 -3158.39 3034.15 -2635.81 5111.66
8157.29 -3094.56 3205 -2524.06 5120.47
8157.3 -3126.48 3050.02 -2524.06 5044.64
8157.31 -3206.74 3158.32 -2784.45 5292.58
8157.32 -3223.18 3298.36 -2765.45 5377.34
8157.33 -3110.04 3143.38 -2635.81 5147.88
8157.34 -3255.09 3158.32 -2653.7 5254.78
8157.35 -3158.39 3111.64 -2635.81 5158.03
8157.36 -3061.68 3096.7 -2579.94 5061.58
8157.37 -3158.39 3251.68 -2468.18 5161.47
8157.38 -3206.74 3158.32 -2653.7 5224.97
8157.39 -3013.33 3050.02 -2579.94 5003.89
8157.4 -3255.09 3345.04 -2747.57 5416.09
8157.4 -3078.12 3220.87 -2635.81 5176.52
8157.41 -3046.21 3143.38 -2597.82 5090.08
8157.42 -3110.04 3111.64 -2635.81 5128.56
8157.43 -3094.56 3205 -2691.69 5205.15
8157.44 -3078.12 3220.87 -2541.94 5129.36
8157.45 -3271.53 3251.68 -2541.94 5266.67
8157.46 -3174.83 3205 -2691.69 5253.26
8157.47 -3061.68 3158.32 -2616.82 5118.26
8157.48 -3191.27 3143.38 -2597.82 5178.2
8157.49 -3191.27 3220.87 -2635.81 5244.59
8157.5 -3206.74 3127.51 -2524.06 5141.54
8157.51 -3158.39 3143.38 -2765.45 5244.43
8157.52 -3174.83 3127.51 -2691.69 5206.35
8157.52 -3046.21 3064.96 -2505.06 4994.87
8157.53 -3158.39 3143.38 -2635.81 5177.24
8157.54 -3223.18 3111.64 -2672.69 5216.75
8157.55 -3174.83 3158.32 -2524.06 5140.56
8157.56 -2916.63 3330.1 -2728.57 5200.13
8157.57 -3110.04 3034.15 -2765.45 5150.35
8157.58 -3255.09 3050.02 -2653.7 5190.41
8157.59 -2964.98 3190.06 -2541.94 5042.72
8157.6 -3013.33 3018.28 -2691.69 5043.35
8157.61 -3223.18 3251.68 -2672.69 5301.47
8157.62 -2981.42 3205 -2691.69 5138.69
8157.63 -3174.83 3205 -2579.94 5196.89
8157.63 -3191.27 3190.06 -2597.82 5206.66
8157.64 -3094.56 3127.51 -2653.7 5138.07
8157.65 -3287.97 3236.74 -2449.18 5223.58
8157.66 -3126.48 3236.74 -2579.94 5187.24
8157.67 -3223.18 3220.87 -2859.33 5379.47
8157.68 -3126.48 3205 -2449.18 5103.47
8157.69 -3110.04 3064.96 -2541.94 5052.5
8157.7 -3255.09 3205 -2653.7 5282.97
8157.71 -3174.83 3158.32 -2616.82 5186.74
8157.72 -2981.42 3158.32 -2691.69 5109.7
8157.73 -3046.21 3064.96 -2597.82 5042.03
8157.74 -3126.48 3205 -2653.7 5204.71
8157.75 -3206.74 3050.02 -2653.7 5160.23
8157.75 -3174.83 3205 -2616.82 5215.29
8157.76 -3287.97 3205 -2579.94 5266.77
8157.77 -3255.09 3283.42 -2691.69 5349.93
8157.78 -3206.74 3158.32 -2653.7 5224.97
8157.79 -3223.18 3111.64 -2505.06 5132.89
8157.8 -3174.83 3205 -2524.06 5169.37
8157.81 -3078.12 3111.64 -2635.81 5109.27
8157.82 -3126.48 3127.51 -2579.94 5119.79
8157.83 -3046.21 3220.87 -2635.81 5157.61
8157.84 -3046.21 3251.68 -2672.69 5195.78
8157.85 -3110.04 3143.38 -2597.82 5128.53
8157.86 -3255.09 3096.7 -2747.57 5266.34
8157.86 -3158.39 3190.06 -2597.82 5186.58
8157.87 -3206.74 3096.7 -2784.45 5256.04
8157.88 -3094.56 3314.23 -2747.57 5301.85
8157.89 -3174.83 3205 -2579.94 5196.89
8157.9 -3126.48 3205 -2691.69 5224.18
8157.91 -3206.74 3158.32 -2653.7 5224.97
8157.92 -3126.48 3205 -2653.7 5204.71
8157.93 -3061.68 3283.42 -2653.7 5215.06
8157.94 -3174.83 3158.32 -2821.33 5292.87
8157.95 -3206.74 3096.7 -2579.94 5150.62
8157.96 -3191.27 3220.87 -2672.69 5263.22
8157.97 -3046.21 3064.96 -2505.06 4994.87
8157.98 -3206.74 3158.32 -2653.7 5224.97
8157.99 -3174.83 3205 -2579.94 5196.89
8157.99 -3046.21 3111.64 -2635.81 5090.11
8158 -3078.12 3190.06 -2505.06 5091.82
8158.01 -3078.12 3220.87 -2728.57 5224.36
8158.02 -3303.45 3190.06 -2597.82 5276.16
8158.03 -3094.56 3127.51 -2616.82 5119.12
8158.04 -3206.74 3283.42 -2653.7 5301.52
8158.05 -3126.48 3127.51 -2579.94 5119.79
8158.06 -3126.48 3158.32 -2653.7 5176.09
8158.07 -3223.18 3298.36 -2505.06 5248.18
8158.08 -3191.27 3251.68 -2635.81 5263.57
8158.09 -3174.83 3236.74 -2616.82 5234.86
8158.09 -3094.56 3283.42 -2524.06 5169.92
8158.1 -3126.48 3205 -2449.18 5103.47
8158.11 -2997.86 3143.38 -2728.57 5129.63
8158.12 -3061.68 3205 -2653.7 5166.05
8158.13 -3094.56 3283.42 -2821.33 5321.38
8158.14 -3126.48 3236.74 -2524.06 5159.67
8158.15 -2997.86 3251.68 -2672.69 5167.58
8158.16 -3110.04 3298.36 -2672.69 5262.58
8158.17 -3223.18 3111.64 -2728.57 5245.6
8158.18 -3223.18 3190.06 -2597.82 5226.28
8158.19 -3094.56 3205 -2784.45 5253.72
8158.2 -3223.18 3190.06 -2672.69 5263.91
8158.21 -2981.42 3236.74 -2616.82 5119.87
8158.21 -3094.56 3127.51 -2691.69 5157.8
8158.22 -3206.74 3158.32 -2616.82 5206.33
8158.23 -3158.39 3251.68 -2468.18 5161.47
8158.24 -3061.68 2987.47 -2616.82 5014.64
8158.25 -3191.27 3251.68 -2597.82 5244.64
8158.26 -3255.09 3205 -2616.82 5264.54
8158.27 -3206.74 3236.74 -2486.06 5190.39
8158.28 -3255.09 3314.23 -2579.94 5313.74
8158.29 -3046.21 3143.38 -2635.81 5109.58
8158.3 -3174.83 3050.02 -2579.94 5102.77
8158.31 -3158.39 3143.38 -2635.81 5177.24
8158.32 -2997.86 3111.64 -2672.69 5080.63
8158.32 -3271.53 3190.06 -2597.82 5256.24
8158.33 -3094.56 3096.7 -2616.82 5100.36
8158.34 -3191.27 3190.06 -2505.06 5161.01
8158.35 -3078.12 3143.38 -2505.06 5062.71
8158.36 -3110.04 3190.06 -2672.69 5195.39
8158.37 -2997.86 3143.38 -2803.45 5169.85
8158.38 -3110.04 3220.87 -2597.82 5176.39
8158.39 -2997.86 3251.68 -2672.69 5167.58
8158.4 -3174.83 3158.32 -2449.18 5104.21
8158.41 -3206.74 3205 -2653.7 5253.32
8158.42 -2997.86 3330.1 -2468.18 5115.53
8158.43 -3013.33 3050.02 -2524.06 4975.31
8158.44 -2997.86 3220.87 -2505.06 5063.25
8158.44 -3174.83 3345.04 -2524.06 5257.35
8158.45 -3046.21 3251.68 -2505.06 5111.57
8158.46 -3126.48 3158.32 -2821.33 5264.01
8158.47 -3061.68 3127.51 -2579.94 5080.48
8158.48 -3110.04 3143.38 -2468.18 5064.1
8158.49 -2981.42 3205 -2449.18 5015.91
8158.5 -3271.53 3251.68 -2541.94 5266.67
8158.51 -3158.39 3220.87 -2635.81 5224.65
8158.52 -3174.83 3205 -2691.69 5253.26
8158.53 -3126.48 3158.32 -2691.69 5195.68
8158.54 -3061.68 3096.7 -2653.7 5099.57
8158.55 -3013.33 3127.51 -2524.06 5023.18
8158.56 -3174.83 3205 -2691.69 5253.26
8158.56 -3110.04 3251.68 -2672.69 5233.45
8158.57 -3191.27 3251.68 -2541.94 5217.19
8158.58 -3126.48 3158.32 -2579.94 5138.67
8158.59 -3110.04 3251.68 -2541.94 5167.9
8158.6 -3110.04 3251.68 -2765.45 5281.43
8158.61 -3174.83 3205 -2616.82 5215.29
8158.62 -3158.39 3220.87 -2597.82 5205.58
8158.63 -3223.18 3251.68 -2728.57 5329.86
8158.64 -3191.27 3220.87 -2765.45 5310.93
8158.65 -3094.56 3127.51 -2579.94 5100.37
8158.66 -3191.27 3034.15 -2672.69 5151.08
8158.67 -3191.27 3376.78 -2635.81 5341.76
8158.68 -3158.39 3111.64 -2597.82 5138.71
8158.68 -3110.04 3220.87 -2672.69 5214.37
8158.69 -3191.27 3064.96 -2635.81 5150.31
8158.7 -3206.74 3205 -2653.7 5253.32
8158.71 -3078.12 3143.38 -2765.45 5196.48
8158.72 -3110.04 3143.38 -2541.94 5100.45
8158.73 -3206.74 3050.02 -2653.7 5160.23
8158.74 -3078.12 3143.38 -2728.57 5176.95
8158.75 -3126.48 3096.7 -2616.82 5119.78
8158.76 -3174.83 3236.74 -2524.06 5189.11
8158.77 -3319.89 3236.74 -2579.94 5306.05
8158.78 -3191.27 3298.36 -2541.94 5246.41
8158.79 -2997.86 3111.64 -2635.81 5061.32
8158.79 -3223.18 3220.87 -2412.3 5155.78
8158.8 -3303.45 3190.06 -2635.81 5294.98
8158.81 -3191.27 3220.87 -2505.06 5180.11
8158.82 -3223.18 3111.64 -2541.94 5150.99
8158.83 -3094.56 3158.32 -2486.06 5072.65
8158.84 -3110.04 3143.38 -2468.18 5064.1
8158.85 -3126.48 3158.32 -2486.06 5092.18
8158.86 -3061.68 3236.74 -2486.06 5102.05
8158.87 -3013.33 3096.7 -2393.3 4939.4
8158.88 -3094.56 3018.28 -2747.57 5122.06
8158.89 -3094.56 3127.51 -2821.33 5226.62
8158.9 -3078.12 3190.06 -2672.69 5176.35
8158.91 -3174.83 3096.7 -2579.94 5130.81
8158.91 -3158.39 3190.06 -2541.94 5158.81
8158.93 -3046.21 3220.87 -2635.81 5157.61
8158.93 -3287.97 3127.51 -2616.82 5238.3
8158.94 -3110.04 3143.38 -2597.82 5128.53
8158.95 -2997.86 3220.87 -2728.57 5177.48
8158.96 -3046.21 3190.06 -2541.94 5090.91
8158.97 -3094.56 3127.51 -2524.06 5072.33
8158.98 -2949.51 3158.32 -2486.06 4985.49
8158.99 -3094.56 3158.32 -2616.82 5138
8159 -2949.51 3314.23 -2653.7 5169.7
8159.01 -3174.83 3236.74 -2653.7 5253.39
8159.02 -3206.74 3236.74 -2449.18 5172.83
8159.03 -3191.27 3143.38 -2505.06 5132.29
8159.03 -3174.83 3345.04 -2486.06 5239.21
8159.04 -3303.45 3190.06 -2728.57 5341.76
8159.05 -3174.83 3205 -2579.94 5196.89
8159.06 -3206.74 3158.32 -2653.7 5224.97
8159.07 -3158.39 3220.87 -2728.57 5272.05
8159.08 -3061.68 3096.7 -2579.94 5061.58
8159.09 -2964.98 3298.36 -2597.82 5139.93
8159.1 -3223.18 3190.06 -2541.94 5198.74
8159.11 -3223.18 3190.06 -2728.57 5292.5
8159.12 -3206.74 3205 -2579.94 5216.44
8159.13 -2981.42 3018.28 -2653.7 5004.1
8159.14 -3158.39 3190.06 -2541.94 5158.81
8159.14 -3078.12 3220.87 -2635.81 5176.52
8159.15 -3110.04 3220.87 -2765.45 5262.52
8159.16 -3158.39 3111.64 -2541.94 5110.69
8159.17 -3094.56 3127.51 -2616.82 5119.12
8159.18 -3174.83 3205 -2653.7 5233.9
8159.19 -3191.27 3064.96 -2541.94 5102.91
8159.2 -2997.86 3190.06 -2672.69 5129.03
8159.21 -3126.48 3283.42 -2747.57 5301.4
8159.22 -3126.48 3018.28 -2524.06 5025.51
8159.23 -3126.48 3050.02 -2784.45 5179.83
8159.24 -3126.48 3096.7 -2579.94 5101.03
8159.25 -3126.48 3236.74 -2747.57 5272.62
8159.26 -3191.27 3111.64 -2597.82 5158.99
8159.26 -3094.56 3158.32 -2653.7 5156.88
8159.27 -3174.83 3096.7 -2449.18 5066.32
8159.28 -3158.39 3190.06 -2672.69 5224.48
8159.29 -3061.68 3205 -2653.7 5166.05
8159.3 -3094.56 3158.32 -2616.82 5138
8159.31 -3191.27 3190.06 -2635.81 5225.73
8159.32 -3126.48 3205 -2579.94 5167.49
8159.33 -3061.68 3127.51 -2486.06 5033.46
8159.34 -3078.12 3143.38 -2672.69 5147.72
8159.35 -3191.27 3190.06 -2541.94 5179.01
8159.36 -3061.68 3205 -2524.06 5100.67
8159.37 -3078.12 3064.96 -2541.94 5032.92
8159.38 -2949.51 3018.28 -2616.82 4965.62
8159.38 -3174.83 3127.51 -2579.94 5149.46
8159.39 -3078.12 3190.06 -2672.69 5176.35
8159.4 -3191.27 3220.87 -2541.94 5198.04
8159.41 -2901.15 3236.74 -2486.06 5007.36
8159.42 -2981.42 3283.42 -2616.82 5149.51
8159.43 -3013.33 3236.74 -2579.94 5119.84
8159.44 -2997.86 3003.35 -2635.81 4995.47
8159.45 -2981.42 3236.74 -2616.82 5119.87
8159.46 -3126.48 3314.23 -2784.45 5339.68
8159.47 -3255.09 3050.02 -2691.69 5209.94
8159.48 -3158.39 3251.68 -2728.57 5290.93
8159.49 -3110.04 3298.36 -2728.57 5291.18
8159.5 -3191.27 3251.68 -2672.69 5282.13
8159.5 -3126.48 3314.23 -2579.94 5235.94
8159.51 -3126.48 3127.51 -2653.7 5157.35
8159.52 -3191.27 3220.87 -2597.82 5225.6
8159.53 -3174.83 3205 -2747.57 5282.11
8159.54 -3094.56 3205 -2747.57 5234.26
8159.55 -3078.12 3220.87 -2672.69 5195.4
8159.56 -3191.27 3251.68 -2597.82 5244.64
8159.57 -3303.45 3190.06 -2728.57 5341.76
8159.58 -3158.39 3190.06 -2672.69 5224.48
8159.59 -3013.33 3236.74 -2616.82 5138.52
8159.6 -3094.56 3205 -2616.82 5166.82
8159.61 -3094.56 3158.32 -2877.21 5275.38
8159.62 -3191.27 3143.38 -2541.94 5150.39
8159.62 -3110.04 3190.06 -2635.81 5176.52
8159.63 -3206.74 3205 -2784.45 5320.56
8159.64 -3078.12 3143.38 -2635.81 5128.67
8159.65 -3191.27 3330.1 -2505.06 5248.72
8159.66 -3013.33 3283.42 -2579.94 5149.47
8159.67 -3174.83 3158.32 -2691.69 5224.92
8159.68 -2964.98 3190.06 -2635.81 5090.69
8159.69 -3158.39 3190.06 -2672.69 5224.48
8159.7 -3126.48 3314.23 -2579.94 5235.94
8159.71 -3110.04 3298.36 -2803.45 5330.18
8159.72 -3078.12 3111.64 -2597.82 5089.78
8159.73 -3126.48 3158.32 -2653.7 5176.09
8159.74 -3158.39 3298.36 -2672.69 5291.3
8159.74 -3013.33 3127.51 -2579.94 5051.49
8159.75 -3206.74 3236.74 -2524.06 5208.7
8159.76 -3158.39 3251.68 -2728.57 5290.93
8159.77 -3061.68 3018.28 -2393.3 4920.55
8159.78 -3078.12 3111.64 -2635.81 5109.27
8159.79 -3271.53 2924.92 -2635.81 5119.14
8159.8 -3191.27 3034.15 -2468.18 5047.99
8159.81 -3206.74 2987.47 -2524.06 5057.57
8159.82 -3223.18 2924.92 -2505.06 5021.89
8159.83 -3271.53 3034.15 -2728.57 5230.12
8159.84 -3110.04 3064.96 -2672.69 5119.53
8159.85 -3319.89 3018.28 -2616.82 5194.17
8159.85 -3061.68 3050.02 -2784.45 5140.99
8159.86 -3368.24 3050.02 -2784.45 5329.25
8159.87 -3126.48 3050.02 -2915.21 5251.28
8159.88 -3206.74 2909.99 -3007.97 5272.48
8159.89 -3158.39 3034.15 -2971.09 5292.34
8159.9 -3287.97 2909.99 -3007.97 5322.28
8159.91 -3174.83 2863.31 -3082.85 5270.86
8159.92 -3094.56 2800.76 -3044.85 5166.4
8159.93 -3126.48 2863.31 -2915.21 5145.08
8159.94 -2964.98 2924.92 -3156.61 5225.94
8159.95 -2949.51 2723.27 -3175.61 5118.62
8159.96 -2901.15 2567.36 -3306.36 5093.14
8159.97 -2981.42 2644.85 -3510.88 5311.34
8159.97 -2997.86 2660.72 -3529.88 5341.03
8159.98 -2964.98 2474 -3529.88 5231.81
8159.99 -2788.01 2536.55 -3510.88 5151.06
8160 -2916.63 2396.51 -3399.12 5079.77
8160.01 -2964.98 2364.77 -3622.64 5244.69
8160.02 -3061.68 2349.84 -3436 5167.37
8160.03 -3046.21 2256.48 -3529.88 5179.88
8160.04 -3094.56 2193.93 -3474 5143.76
