b4,s3,s0_2,60,80,63.3
b4,s3,s0_2,80,100,66.2
b4,s4,s0_2,0,20,65.0
b4,s4,s0_2,100,120,55.1
b4,s4,s0_2,120,140,45.0
b4,s4,s0_2,140,160,46.6
b4,s4,s0_4,160,180,69.7
b4,s4,s0_2,180,200,59.6
b4,s4,s0_2,200,220,57.9
b4,s4,s0_2,20,40,50.9
b4,s4,s0_2,220,240,56.5
b4,s4,s0_2,240,260,50.9
b4,s4,s0_2,260,280,54.3
b4,s4,s0_3,280,300,52.3
b4,s4,s0_2,40,60,63.4
b4,s4,s0_2,60,80,51.8
b4,s4,s0_2,80,100,61.1
b4,s5,s0_4,0,20,139.4
b4,s5,s0_4,100,120,140.8
b4,s5,s0_4,120,140,138.4
b4,s5,s0_4,140,160,149.6
b4,s5,s0_4,160,180,143.5
b4,s5,s0_4,180,200,148.8
b4,s5,s0_4,200,220,142.9
b4,s5,s0_4,20,40,142.1
b4,s5,s0_4,220,240,147.7
b4,s5,s0_4,240,260,135.6
b4,s5,s0_4,260,280,142.2
b4,s5,s0_4,280,300,139.5
b4,s5,s0_4,40,60,148.6
b4,s5,s0_4,60,80,146.8
b4,s5,s0_4,80,100,147.7
b4,s6,s0_4,0,20,124.6
b4,s6,s0_5,100,120,81.6
b4,s6,s0_3,120,140,80.3
b4,s6,s0_4,160,180,106.7
b4,s6,s0_3,180,200,97.7
b4,s6,s0_4,200,220,116.4
b4,s6,s0_2,20,40,60.1
b4,s6,s0_4,220,240,42.5
b4,s6,s0_1,240,260,78.9
b4,s6,s0_4,260,280,60.9
b4,s6,s0_3,280,300,77.4
b4,s6,s0_4,40,60,112.2
b4,s6,s0_2,80,100,59.7
b4,s7,s0_3,0,20,66.2
b4,s7,s0_2,100,120,126.2
b4,s7,s0_3,120,140,36.6
b4,s7,s0_3,160,180,107.1
b4,s7,s0_3,180,200,92.3
b4,s7,s0_3,200,220,75.0
b4,s7,s0_3,20,40,62.3
b4,s7,s0_3,220,240,69.5
b4,s7,s0_2,240,260,129.3
b4,s7,s0_4,260,280,124.6
b4,s7,s0_3,280,300,24.3
b4,s7,s0_5,40,60,84.4
b4,s7,s0_3,60,80,91.2
b4,s7,s0_2,80,100,52.8
b4,s8,s0_2,0,20,109.3
b4,s8,s0_2,100,120,49.9
b4,s8,s0_4,120,140,137.6
b4,s8,s0_5,140,160,160.6
b4,s8,s0_2,160,180,43.8
b4,s8,s0_1,200,220,133.3
b4,s8,s0_2,20,40,127.1
b4,s8,s0_1,220,240,135.1
b4,s8,s0_4,240,260,135.0
b4,s8,s0_1,260,280,75.2
b4,s8,s0_4,280,300,170.4
b4,s8,s0_3,40,60,147.2
b4,s8,s0_4,60,80,144.7
b4,s8,s0_4,80,100,111.1
b4,s9,s0_3,0,20,74.4
b4,s9,s0_5,100,120,114.4
b4,s9,s0_3,120,140,151.5
b4,s9,s0_3,140,160,86.4
b4,s9,s0_4,160,180,118.4
b4,s9,s0_1,180,200,146.7
b4,s9,s0_4,200,220,138.9
b4,s9,s0_4,20,40,135.0
b4,s9,s0_5,220,240,28.8
b4,s9,s0_4,240,260,122.6
b4,s9,s0_3,260,280,88.5
b4,s9,s0_3,280,300,90.0
b4,s9,s0_4,40,60,104.1
b4,s9,s0_3,60,80,94.1
b4,s9,s0_4,80,100,101.3
