1527159155.561081 51.6 51.9299
1527159155.569144 52.57 51.9619
1527159155.577122 51.22 51.9248
1527159155.585151 51.71 51.9141
1527159155.593263 51.49 51.8928
1527159155.601204 52.19 51.9077
1527159155.609273 51.04 51.8643
1527159155.617148 52.28 51.8851
1527159155.625413 51.39 51.8603
1527159155.633426 52.35 51.8848
1527159155.641565 52.11 51.8961
1527159155.649561 50.86 51.8443
1527159155.657724 52.37 51.8706
1527159155.665765 53.4 51.947
1527159155.673705 53.15 52.0072
1527159155.681893 52.8 52.0468
1527159155.689923 51.74 52.0315
1527159155.697916 51.25 51.9924
1527159155.706097 51.82 51.9838
1527159155.714233 51.81 51.9751
1527159155.722412 52.33 51.9928
1527159155.730510 50.52 51.9192
1527159155.738573 51.55 51.9007
1527159155.746684 54 52.0057
1527159155.754761 51.22 51.9664
1527159155.762744 52.73 52.0046
1527159155.770961 52.5 52.0294
1527159155.778948 51.88 52.0219
1527159155.787013 51.64 52.0028
1527159155.795217 52.35 52.0202
1527159155.803359 52.36 52.0372
1527159155.811436 52.35 52.0528
1527159155.819378 51.1 52.0052
1527159155.827486 52.68 52.0389
1527159155.835601 51.95 52.0345
1527159155.843795 53.04 52.0847
1527159155.851899 51.41 52.051
1527159155.859811 52.98 52.0974
1527159155.867975 54.42 52.2136
1527159155.876014 51.9 52.1979
1527159155.884008 51.65 52.1705
1527159155.891934 51.1 52.117
1527159155.900056 51.99 52.1106
1527159155.907954 51.33 52.0716
1527159155.916166 53.55 52.1455
1527159155.924252 52.59 52.1677
1527159155.932408 53.43 52.2309
1527159155.940377 54.3 52.3343
1527159155.948481 53.11 52.3731
1527159155.956543 52.76 52.3924
1527159155.964736 53.31 52.4383
1527159155.972903 51.92 52.4124
1527159155.981046 52.73 52.4283
1527159155.989032 51.98 52.4059
1527159155.997156 53.38 52.4546
1527159156.005214 50 52.3318
1527159156.013260 51.71 52.3008
1527159156.021245 52.1 52.2907
1527159156.029338 50.89 52.2207
1527159156.037383 52.55 52.2371
1527159156.045603 52.59 52.2548
1527159156.053667 52.82 52.283
1527159156.061806 50.52 52.1949
1527159156.069829 52.67 52.2187
1527159156.077886 51.97 52.2062
1527159156.086097 52.73 52.2324
1527159156.094174 51.43 52.1923
1527159156.102198 53.67 52.2662
1527159156.110253 52.84 52.2949
1527159156.118375 51.54 52.2571
1527159156.126528 52.6 52.2743
1527159156.134370 50.38 52.1796
1527159156.142659 54.25 52.2831
1527159156.150761 51.26 52.2319
1527159156.158867 51.19 52.1798
1527159156.166825 52.88 52.2148
1527159156.174913 51.79 52.1936
1527159156.182986 52.79 52.2234
1527159156.191073 51.57 52.1907
1527159156.199200 52.28 52.1952
1527159156.207387 53.97 52.2839
1527159156.215498 51.16 52.2277
1527159156.223643 52.06 52.2194
1527159156.231716 52.16 52.2164
1527159156.239845 50.96 52.1536
1527159156.247841 51.41 52.1164
1527159156.255979 52.47 52.1341
1527159156.263977 50.87 52.0709
1527159156.272030 52.35 52.0848
