b1,s8,s0_2,20,40,21.0
b1,s8,s0_4,40,60,143.6
b1,s8,s0_3,60,80,62.3
b1,s8,s0_2,80,100,49.3
b1,s9,s0_4,0,20,148.8
b1,s9,s0_4,100,120,149.8
b1,s9,s0_4,120,140,152.8
b1,s9,s0_4,140,160,153.6
b1,s9,s0_4,160,180,155.9
b1,s9,s0_4,180,200,151.0
b1,s9,s0_4,20,40,152.7
b1,s9,s0_4,40,60,154.2
b1,s9,s0_4,60,80,152.3
b1,s9,s0_4,80,100,152.5
b2,s10,s0_1,0,20,169.9
b2,s10,s0_2,100,120,16.0
b2,s10,s0_2,140,160,103.5
b2,s10,s0_5,160,180,13.6
b2,s10,s0_5,180,200,154.3
b2,s10,s0_1,40,60,113.9
b2,s10,s0_4,80,100,125.7
b2,s1,s0_3,0,20,91.6
b2,s1,s0_3,100,120,82.7
b2,s1,s0_3,140,160,90.0
b2,s1,s0_3,160,180,90.4
b2,s1,s0_3,180,200,90.0
b2,s1,s0_3,20,40,85.4
b2,s1,s0_3,40,60,90.0
b2,s1,s0_3,60,80,90.0
b2,s1,s0_3,80,100,89.3
b2,s2,s0_3,0,20,74.7
b2,s2,s0_2,100,120,67.1
b2,s2,s0_3,120,140,90.0
b2,s2,s0_2,140,160,104.2
b2,s2,s0_2,160,180,81.4
b2,s2,s0_3,180,200,90.0
b2,s2,s0_3,40,60,83.6
b2,s2,s0_3,60,80,77.4
b2,s2,s0_2,80,100,62.8
b2,s3,s0_3,0,20,104.3
b2,s3,s0_3,100,120,95.1
b2,s3,s0_4,120,140,75.1
b2,s3,s0_4,140,160,110.4
b2,s3,s0_3,160,180,101.7
b2,s3,s0_3,180,200,98.5
b2,s3,s0_4,20,40,112.6
b2,s3,s0_3,40,60,109.7
b2,s3,s0_3,60,80,92.4
b2,s3,s0_3,80,100,101.6
b2,s4,s0_1,0,20,32.4
b2,s4,s0_5,100,120,145.1
b2,s4,s0_4,140,160,104.9
b2,s4,s0_2,160,180,45.0
b2,s4,s0_2,180,200,78.1
b2,s4,s0_3,40,60,45.5
b2,s4,s0_3,80,100,90.7
b2,s5,s0_5,0,20,54.5
b2,s5,s0_5,100,120,0.0
b2,s5,s0_2,140,160,66.1
b2,s5,s0_3,160,180,108.0
b2,s5,s0_3,180,200,48.6
b2,s5,s0_4,20,40,130.7
b2,s5,s0_1,40,60,54.1
b2,s5,s0_1,80,100,63.4
b2,s6,s0_4,0,20,123.2
b2,s6,s0_4,100,120,125.3
b2,s6,s0_4,120,140,93.5
b2,s6,s0_4,140,160,127.7
b2,s6,s0_4,160,180,132.1
b2,s6,s0_4,180,200,120.8
b2,s6,s0_4,20,40,126.4
b2,s6,s0_4,40,60,123.5
b2,s6,s0_4,60,80,119.2
b2,s6,s0_4,80,100,120.3
b2,s7,s0_4,0,20,117.9
b2,s7,s0_4,100,120,119.8
b2,s7,s0_4,120,140,86.4
b2,s7,s0_4,140,160,120.7
b2,s7,s0_4,160,180,126.0
b2,s7,s0_4,180,200,117.0
b2,s7,s0_4,20,40,120.3
b2,s7,s0_4,40,60,117.7
b2,s7,s0_4,60,80,114.6
b2,s7,s0_4,80,100,115.2
b2,s8,s0_5,0,20,162.0
b2,s8,s0_5,100,120,166.2
b2,s8,s0_5,120,140,176.8
b2,s8,s0_5,140,160,165.4
b2,s8,s0_5,160,180,160.9
b2,s8,s0_5,180,200,165.2
b2,s8,s0_5,20,40,159.7
b2,s8,s0_1,40,60,168.0
b2,s8,s0_1,60,80,164.9
b2,s8,s0_5,80,100,167.1
b2,s9,s0_3,0,20,43.4
b2,s9,s0_2,100,120,36.2
b2,s9,s0_2,120,140,37.1
b2,s9,s0_2,140,160,35.2
b2,s9,s0_2,160,180,42.5
b2,s9,s0_3,180,200,46.2
b2,s9,s0_2,40,60,45.0
b2,s9,s0_2,60,80,35.7
b2,s9,s0_2,80,100,45.0
b3,s10,s0_2,0,20,51.9
b3,s10,s0_4,100,120,144.8
b3,s10,s0_3,120,140,88.3
b3,s10,s0_3,140,160,86.7
b3,s10,s0_3,160,180,102.5
b3,s10,s0_4,180,200,174.4
b3,s10,s0_3,20,40,115.8
b3,s10,s0_3,40,60,60.1
b3,s10,s0_3,60,80,102.3
b3,s10,s0_3,80,100,74.4
b3,s1,s0_3,0,20,91.4
b3,s1,s0_3,100,120,89.6
b3,s1,s0_3,120,140,86.4
b3,s1,s0_3,140,160,89.0
b3,s1,s0_3,160,180,92.3
b3,s1,s0_3,180,200,91.5
b3,s1,s0_3,20,40,91.8
b3,s1,s0_3,40,60,88.4
b3,s1,s0_3,60,80,90.9
b3,s1,s0_3,80,100,91.1
b3,s2,s0_1,0,20,99.4
b3,s2,s0_3,100,120,99.3
b3,s2,s0_3,120,140,90.9
b3,s2,s0_3,140,160,90.2
b3,s2,s0_3,160,180,89.6
b3,s2,s0_3,180,200,99.0
b3,s2,s0_3,20,40,98.3
b3,s2,s0_3,40,60,98.8
b3,s2,s0_3,60,80,95.0
b3,s2,s0_3,80,100,95.9
b3,s3,s0_3,0,20,103.7
b3,s3,s0_3,100,120,104.4
b3,s3,s0_3,120,140,102.4
b3,s3,s0_3,140,160,103.5
b3,s3,s0_3,160,180,105.2
b3,s3,s0_3,180,200,103.6
b3,s3,s0_3,20,40,105.0
b3,s3,s0_3,40,60,100.4
b3,s3,s0_3,60,80,103.3
b3,s3,s0_3,80,100,104.4
b3,s4,s0_3,0,20,105.3
b3,s4,s0_3,100,120,106.8
b3,s4,s0_3,120,140,106.8
b3,s4,s0_3,140,160,102.7
b3,s4,s0_3,160,180,107.8
b3,s4,s0_3,180,200,101.4
b3,s4,s0_3,20,40,99.3
b3,s4,s0_3,40,60,101.6
b3,s4,s0_3,60,80,105.7
b3,s4,s0_3,80,100,112.6
b3,s5,s0_4,0,20,122.1
b3,s5,s0_4,100,120,119.2
b3,s5,s0_4,120,140,118.8
b3,s5,s0_4,140,160,120.9
b3,s5,s0_4,160,180,125.3
b3,s5,s0_4,180,200,118.0
b3,s5,s0_4,20,40,122.1
b3,s5,s0_4,40,60,118.1
b3,s5,s0_4,60,80,120.8
b3,s5,s0_4,80,100,125.4
b3,s6,s0_3,0,20,71.4
b3,s6,s0_3,100,120,70.3
b3,s6,s0_3,120,140,68.1
b3,s6,s0_3,140,160,71.8
b3,s6,s0_3,160,180,72.7
b3,s6,s0_3,180,200,70.2
b3,s6,s0_3,20,40,73.2
b3,s6,s0_3,40,60,68.7
b3,s6,s0_3,60,80,71.2
b3,s6,s0_3,80,100,74.3
b3,s7,s0_3,0,20,68.4
b3,s7,s0_3,100,120,72.0
b3,s7,s0_3,120,140,69.9
b3,s7,s0_3,140,160,70.5
b3,s7,s0_3,160,180,72.3
b3,s7,s0_3,180,200,68.3
b3,s7,s0_3,20,40,73.2
b3,s7,s0_3,40,60,74.2
b3,s7,s0_3,60,80,72.8
b3,s7,s0_3,80,100,76.7
b3,s8,s0_2,0,20,54.3
b3,s8,s0_2,100,120,59.8
b3,s8,s0_2,120,140,47.9
b3,s8,s0_2,140,160,53.1
b3,s8,s0_2,160,180,51.2
b3,s8,s0_2,180,200,56.2
b3,s8,s0_2,20,40,54.8
b3,s8,s0_2,40,60,53.4
b3,s8,s0_2,60,80,51.4
b3,s8,s0_2,80,100,57.6
b3,s9,s0_4,0,20,129.4
b3,s9,s0_5,100,120,38.0
b3,s9,s0_3,120,140,97.0
b3,s9,s0_4,140,160,85.9
b3,s9,s0_1,160,180,104.7
b3,s9,s0_4,180,200,59.9
b3,s9,s0_2,20,40,65.5
b3,s9,s0_4,40,60,114.6
b3,s9,s0_3,60,80,108.7
b3,s9,s0_3,80,100,81.9
b4,s10,s0_1,0,20,0.0
b4,s10,s0_1,100,120,0.0
b4,s10,s0_1,120,140,0.0
b4,s10,s0_1,140,160,0.0
b4,s10,s0_5,160,180,0.0
b4,s10,s0_3,180,200,177.1
b4,s10,s0_5,200,220,1.7
b4,s10,s0_1,20,40,0.0
b4,s10,s0_1,220,240,179.1
b4,s10,s0_1,240,260,0.0
b4,s10,s0_1,260,280,0.0
b4,s10,s0_1,280,300,0.0
b4,s10,s0_1,40,60,0.0
b4,s10,s0_5,60,80,177.6
b4,s10,s0_1,80,100,179.5
b4,s1,s0_3,0,20,90.8
b4,s1,s0_3,100,120,90.0
b4,s1,s0_3,120,140,90.0
b4,s1,s0_3,140,160,90.4
b4,s1,s0_3,160,180,90.0
b4,s1,s0_3,180,200,90.0
b4,s1,s0_3,200,220,90.6
b4,s1,s0_3,20,40,90.0
b4,s1,s0_3,220,240,90.3
b4,s1,s0_3,240,260,90.0
b4,s1,s0_3,260,280,90.0
b4,s1,s0_3,280,300,90.0
b4,s1,s0_3,40,60,89.5
b4,s1,s0_3,60,80,89.9
b4,s1,s0_1,80,100,89.6
b4,s2,s0_3,0,20,101.9
b4,s2,s0_3,100,120,103.8
b4,s2,s0_3,120,140,99.0
b4,s2,s0_3,140,160,95.3
b4,s2,s0_3,160,180,98.5
b4,s2,s0_3,180,200,101.5
b4,s2,s0_3,200,220,107.6
b4,s2,s0_3,20,40,102.9
b4,s2,s0_3,220,240,99.0
b4,s2,s0_3,240,260,93.3
b4,s2,s0_3,260,280,99.1
b4,s2,s0_3,280,300,95.0
b4,s2,s0_3,40,60,103.3
b4,s2,s0_3,60,80,104.4
b4,s2,s0_3,80,100,104.6
b4,s3,s0_2,0,20,62.3
b4,s3,s0_2,100,120,60.4
b4,s3,s0_2,120,140,61.3
b4,s3,s0_2,140,160,63.3
b4,s3,s0_2,160,180,59.3
b4,s3,s0_2,180,200,61.6
b4,s3,s0_2,200,220,60.2
b4,s3,s0_2,20,40,60.4
b4,s3,s0_2,220,240,62.0
b4,s3,s0_2,240,260,60.7
b4,s3,s0_3,260,280,70.5
b4,s3,s0_3,280,300,72.0
b4,s3,s0_2,40,60,61.7
b4,s3,s0_2,60,80,53.6
b4,s3,s0_2,80,100,58.4
b4,s4,s0_3,0,20,89.1
b4,s4,s0_3,100,120,90.0
b4,s4,s0_3,120,140,90.0
b4,s4,s0_3,140,160,90.0
b4,s4,s0_3,160,180,90.0
b4,s4,s0_3,180,200,89.4
b4,s4,s0_3,200,220,88.8
b4,s4,s0_3,20,40,88.0
b4,s4,s0_3,220,240,89.6
b4,s4,s0_3,240,260,90.0
b4,s4,s0_3,260,280,90.0
b4,s4,s0_3,280,300,90.0
b4,s4,s0_3,40,60,87.3
b4,s4,s0_3,60,80,86.7
b4,s4,s0_3,80,100,88.2
b4,s5,s0_2,0,20,40.2
b4,s5,s0_2,100,120,40.8
b4,s5,s0_2,120,140,35.6
b4,s5,s0_2,140,160,36.6
b4,s5,s0_2,160,180,42.8
b4,s5,s0_2,180,200,45.0
b4,s5,s0_2,200,220,45.0
b4,s5,s0_2,20,40,40.2
b4,s5,s0_2,220,240,45.0
b4,s5,s0_2,240,260,39.4
b4,s5,s0_2,260,280,34.0
b4,s5,s0_2,280,300,36.0
b4,s5,s0_2,40,60,41.7
b4,s5,s0_2,60,80,43.1
b4,s5,s0_2,80,100,43.7
b4,s6,s0_1,0,20,0.0
b4,s6,s0_3,100,120,75.7
b4,s6,s0_2,120,140,18.9
b4,s6,s0_3,140,160,74.9
b4,s6,s0_5,160,180,63.6
b4,s6,s0_3,180,200,75.0
b4,s6,s0_3,200,220,101.1
b4,s6,s0_2,20,40,67.4
b4,s6,s0_2,220,240,45.0
b4,s6,s0_2,240,260,59.9
b4,s6,s0_3,260,280,90.0
b4,s6,s0_3,280,300,85.2
b4,s6,s0_2,40,60,52.5
b4,s6,s0_2,60,80,45.0
b4,s6,s0_3,80,100,77.0
b4,s7,s0_1,0,20,0.0
b4,s7,s0_2,100,120,115.0
b4,s7,s0_4,120,140,120.4
b4,s7,s0_3,140,160,90.0
b4,s7,s0_3,160,180,88.3
b4,s7,s0_2,180,200,41.2
b4,s7,s0_5,200,220,29.5
b4,s7,s0_2,20,40,65.2
b4,s7,s0_5,220,240,111.9
b4,s7,s0_4,240,260,135.0
b4,s7,s0_3,260,280,90.0
b4,s7,s0_1,280,300,68.9
b4,s7,s0_2,40,60,45.0
b4,s7,s0_2,60,80,51.8
b4,s7,s0_3,80,100,14.5
b4,s8,s0_2,0,20,35.8
b4,s8,s0_2,100,120,32.5
b4,s8,s0_3,120,140,127.4
b4,s8,s0_3,140,160,90.0
b4,s8,s0_4,160,180,157.3
b4,s8,s0_3,180,200,96.0
b4,s8,s0_2,200,220,45.0
b4,s8,s0_4,20,40,135.0
b4,s8,s0_3,220,240,90.0
b4,s8,s0_2,240,260,67.9
b4,s8,s0_2,260,280,37.9
b4,s8,s0_3,280,300,90.0
b4,s8,s0_2,40,60,59.8
b4,s8,s0_2,60,80,45.0
b4,s8,s0_1,80,100,83.0
b4,s9,s0_4,0,20,135.0
b4,s9,s0_1,100,120,114.5
b4,s9,s0_3,120,140,93.5
b4,s9,s0_4,140,160,133.4
b4,s9,s0_4,160,180,133.4
b4,s9,s0_4,180,200,135.0
b4,s9,s0_3,200,220,90.0
b4,s9,s0_4,20,40,135.0
b4,s9,s0_3,220,240,99.0
b4,s9,s0_4,240,260,101.6
b4,s9,s0_3,260,280,90.0
b4,s9,s0_3,280,300,122.1
b4,s9,s0_4,40,60,124.2
b4,s9,s0_1,60,80,137.9
b4,s9,s0_3,80,100,102.9
