1526280743013,MAGNETIC,56.489563,-14.260864,70.578,91.519
1526280743517,MAGNETIC,55.334473,-12.42981,68.81714,89.175
1526280744021,MAGNETIC,56.228638,-12.797546,69.53583,90.336
1526280744502,MAGNETIC,55.889893,-13.442993,70.54291,90.998
1526280744999,MAGNETIC,55.65338,-13.813782,68.829346,89.586
1526280745530,MAGNETIC,56.022644,-14.292908,69.29474,90.247
1526280746011,MAGNETIC,54.205322,-13.299561,68.437195,88.311
1526280746521,MAGNETIC,55.31006,-13.685608,69.688416,90.017
1526280747025,MAGNETIC,55.732727,-13.348389,69.480896,90.066
1526280747487,MAGNETIC,55.586243,-14.082336,70.843506,91.142
1526280748027,MAGNETIC,55.49164,-14.27002,69.374084,89.976
1526280748524,MAGNETIC,55.010986,-14.985657,69.1864,89.652
1526280749022,MAGNETIC,55.586243,-12.501526,69.69757,90.021
1526280749527,MAGNETIC,55.45349,-13.101196,69.34204,89.75
1526280749994,MAGNETIC,54.69055,-13.296509,69.03229,89.069
1526280750494,MAGNETIC,54.493713,-13.66272,69.71893,89.538
1526280750995,MAGNETIC,54.85382,-13.96637,70.28961,90.248
1526280751496,MAGNETIC,54.486084,-13.259888,69.8349,89.563
1526280751997,MAGNETIC,54.258728,-12.693787,70.42084,89.801
1526280752492,MAGNETIC,54.79126,-13.531494,70.75195,90.504
1526280753002,MAGNETIC,54.16565,-14.556885,68.82782,88.787
1526280753538,MAGNETIC,56.192017,-13.813782,69.2215,90.222
1526280754030,MAGNETIC,54.788208,-14.154053,69.60907,89.708
1526280754515,MAGNETIC,55.513,-14.346313,69.16199,89.838
1526280754997,MAGNETIC,54.9881,-13.970947,69.236755,89.513
1526280755543,MAGNETIC,54.032898,-13.693237,68.63556,88.419
1526280756032,MAGNETIC,54.41742,-14.280701,69.340515,89.293
1526280756524,MAGNETIC,56.333923,-14.517212,70.66803,91.533
1526280756642,MAGNETIC,57.24182,-13.954163,69.62128,91.206
1526280757170,MAGNETIC,56.54297,-13.630676,70.18738,91.155
1526280758138,MAGNETIC,55.56488,-13.5772705,70.799255,91.018
1526280758638,MAGNETIC,56.436157,-13.609314,70.24841,91.132
1526280759137,MAGNETIC,56.547546,-14.1067505,70.381165,91.379
1526280759605,MAGNETIC,55.90973,-14.332581,70.08667,90.794
1526280759735,MAGNETIC,56.463623,-13.446045,70.140076,91.042
1526280760258,MAGNETIC,58.55255,-11.758423,70.55359,92.436
1526280760772,MAGNETIC,57.884216,-15.856934,71.221924,93.137
1526280761248,MAGNETIC,57.409668,-16.09497,72.232056,93.661
1526280761777,MAGNETIC,55.80597,-13.420105,71.006775,91.304
1526280762273,MAGNETIC,56.149292,-14.082336,71.90552,92.312
1526280762774,MAGNETIC,56.13098,-14.546204,71.82617,92.311
1526280763273,MAGNETIC,55.680847,-14.178467,71.4798,91.71
1526280764248,MAGNETIC,55.67169,-14.030457,73.3551,93.151
1526280764254,MAGNETIC,57.226563,-13.09967,73.3551,93.955
1526280764720,MAGNETIC,57.26776,-16.036987,71.74988,93.192
1526280765187,MAGNETIC,55.44281,-16.26587,70.58258,91.216
1526280765735,MAGNETIC,55.74951,-13.60321,72.19238,92.221
1526280766234,MAGNETIC,57.42798,-14.582825,71.8811,93.153
1526280767225,MAGNETIC,54.234314,-15.356445,71.87958,91.345
1526280767728,MAGNETIC,10.163879,-39.801025,71.72089,82.652
1526280767840,MAGNETIC,8.4487915,-56.288147,72.19238,91.932
1526280768247,MAGNETIC,37.96234,-99.57733,69.28711,127.112
1526280768747,MAGNETIC,34.2453,-103.611755,66.97388,128.038
1526280769281,MAGNETIC,32.57141,-105.04608,67.048645,128.806
1526280769756,MAGNETIC,34.17511,-104.66919,65.815735,128.278
1526280770335,MAGNETIC,34.822083,-104.722595,65.9729,128.576
1526280770819,MAGNETIC,34.902954,-102.952576,66.26129,127.311
1526280771284,MAGNETIC,33.737183,-103.619385,65.88135,127.34
1526280771781,MAGNETIC,33.529663,-103.50952,66.98303,127.77
1526280772359,MAGNETIC,35.014343,-104.2038,66.14227,128.294
1526280772872,MAGNETIC,33.43048,-105.80597,66.50696,129.366
1526280773524,MAGNETIC,34.16443,-104.25415,67.15546,128.631
1526280773995,MAGNETIC,34.309387,-104.6402,67.20276,129.007
1526280774495,MAGNETIC,33.215332,-104.04053,66.79077,128.018
1526280774997,MAGNETIC,33.143616,-103.81012,66.545105,127.684
1526280775497,MAGNETIC,33.737183,-104.04358,66.63513,128.076
1526280775998,MAGNETIC,33.972168,-104.14734,66.70685,128.26
1526280776530,MAGNETIC,34.249878,-104.922485,66.804504,129.014
1526280777044,MAGNETIC,34.565735,-105.0354,66.95709,129.269
1526280777533,MAGNETIC,35.20508,-103.71704,66.86859,128.328
1526280778042,MAGNETIC,35.279846,-103.70636,66.88385,128.348
1526280778542,MAGNETIC,34.80835,-104.852295,67.230225,129.327
1526280779040,MAGNETIC,34.262085,-105.322266,66.807556,129.344
1526280779529,MAGNETIC,34.4635,-104.063416,66.85791,128.401
1526280779998,MAGNETIC,34.613037,-103.32947,66.81671,127.826
1526280780518,MAGNETIC,34.202576,-103.54462,67.411804,128.202
1526280781041,MAGNETIC,33.86383,-103.93677,67.34161,128.392
1526280781506,MAGNETIC,33.82263,-104.11987,65.927124,127.794
1526280782050,MAGNETIC,33.195496,-104.74701,66.9693,128.681
1526280782542,MAGNETIC,33.520508,-104.019165,68.499756,128.98
1526280783008,MAGNETIC,34.568787,-103.5141,66.68091,127.893
1526280783546,MAGNETIC,33.979797,-104.226685,66.615295,128.279
1526280784022,MAGNETIC,33.491516,-104.244995,67.55066,128.654
1526280784547,MAGNETIC,34.916687,-104.782104,66.89911,129.128
1526280785046,MAGNETIC,34.79309,-104.69971,66.362,128.75
1526280785543,MAGNETIC,33.37555,-104.385376,67.55066,128.737
1526280786007,MAGNETIC,34.71527,-104.92401,67.3233,129.409
1526280786566,MAGNETIC,34.983826,-104.90265,67.74597,129.684
1526280787030,MAGNETIC,34.892273,-104.83246,66.24603,128.825
1526280787553,MAGNETIC,35.40039,-105.00183,65.69214,128.818
1526280788057,MAGNETIC,34.683228,-104.837036,67.27753,129.306
1526280788549,MAGNETIC,34.902954,-104.49829,67.28516,129.095
1526280789058,MAGNETIC,35.577393,-104.49982,67.50946,129.397
1526280789559,MAGNETIC,35.97107,-105.69458,67.55524,130.495
1526280790017,MAGNETIC,35.1593,-105.54657,67.448425,130.098
1526280790389,MAGNETIC,35.565186,-104.38385,67.29126,129.186
1526280790965,MAGNETIC,33.587646,-105.05676,67.91687,129.529
1526280791511,MAGNETIC,34.487915,-104.833984,66.241455,128.715
1526280792016,MAGNETIC,44.883728,-104.82483,70.13855,133.874
1526280792427,MAGNETIC,41.378784,-95.72601,74.75128,128.31
1526280792967,MAGNETIC,44.451904,-97.528076,73.71979,130.086
1526280793465,MAGNETIC,45.02716,-97.68829,73.93799,130.527
1526280793936,MAGNETIC,43.76068,-97.66846,74.61548,130.467
1526280794442,MAGNETIC,44.00482,-97.72034,73.81897,130.134
1526280794976,MAGNETIC,44.100952,-97.54181,73.210144,129.688
1526280795467,MAGNETIC,44.26422,-97.605896,73.02551,129.688
1526280795946,MAGNETIC,44.32831,-97.21527,73.18268,129.505
1526280796722,MAGNETIC,45.8313,-97.491455,73.84796,130.609
1526280797177,MAGNETIC,44.329834,-96.7926,73.33069,129.272
1526280797712,MAGNETIC,42.973328,-96.450806,72.535706,128.105
1526280798212,MAGNETIC,43.771362,-96.98639,72.535706,128.778
1526280798725,MAGNETIC,44.09027,-97.71271,72.457886,129.39
1526280799191,MAGNETIC,44.21234,-97.93091,73.08807,129.95
1526280799711,MAGNETIC,44.66095,-96.99402,73.36578,129.557
1526280800225,MAGNETIC,44.485474,-97.31903,73.51532,129.825
1526280800718,MAGNETIC,44.233704,-97.743225,74.09363,130.385
1526280801235,MAGNETIC,43.728638,-97.576904,74.42932,130.281
1526280801735,MAGNETIC,43.818665,-97.83325,74.49646,130.542
1526280802186,MAGNETIC,45.376587,-97.64862,73.49701,130.369
1526280802687,MAGNETIC,44.46869,-97.23663,73.46649,129.73
1526280803241,MAGNETIC,43.89496,-97.691345,73.838806,130.087
1526280803724,MAGNETIC,45.339966,-97.62421,72.628784,129.85
1526280804223,MAGNETIC,44.493103,-97.612,71.80481,129.088
1526280804730,MAGNETIC,43.9209,-97.169495,72.328186,128.85
1526280805198,MAGNETIC,44.522095,-97.22443,72.880554,129.408
1526280805706,MAGNETIC,44.073486,-98.01636,73.02704,129.933
1526280806218,MAGNETIC,44.140625,-98.07129,73.85864,130.466
1526280806727,MAGNETIC,44.94171,-98.28339,74.22485,131.106
1526280807227,MAGNETIC,44.869995,-97.82562,73.91815,130.564
1526280807738,MAGNETIC,44.363403,-97.22748,73.37341,129.634
1526280808244,MAGNETIC,44.740295,-97.15576,72.8363,129.407
1526280808727,MAGNETIC,44.36798,-97.15576,73.08655,129.419
1526280809244,MAGNETIC,43.214417,-97.55554,73.3551,129.482
1526280809726,MAGNETIC,43.81714,-97.42432,73.750305,129.81
1526280810231,MAGNETIC,44.89441,-97.769165,73.01636,130.022
1526280810744,MAGNETIC,44.540405,-97.958374,72.77374,129.907
1526280811205,MAGNETIC,44.87915,-97.932434,73.942566,130.661
1526280811735,MAGNETIC,45.85266,-97.68219,73.376465,130.493
1526280812259,MAGNETIC,45.00122,-98.02246,73.010254,130.246
1526280812736,MAGNETIC,44.961548,-97.4762,73.609924,130.16
1526280813232,MAGNETIC,45.86792,-96.44623,74.79706,130.385
1526280813711,MAGNETIC,45.404053,-97.3465,74.58038,130.767
1526280814242,MAGNETIC,44.66095,-98.32611,73.854065,130.832
1526280814748,MAGNETIC,44.929504,-98.057556,72.60437,130.021
1526280815256,MAGNETIC,45.716858,-97.2702,72.58911,129.695
1526280815701,MAGNETIC,44.5343,-97.325134,74.513245,130.414
1526280816206,MAGNETIC,44.836426,-97.151184,74.54834,130.407
1526280816742,MAGNETIC,45.55664,-96.98639,73.28186,129.815
1526280817238,MAGNETIC,44.973755,-98.13843,72.639465,130.116
1526280817741,MAGNETIC,45.237732,-96.691895,72.87598,129.254
1526280818266,MAGNETIC,45.144653,-96.865845,73.37189,129.632
1526280818748,MAGNETIC,43.933105,-97.20764,73.864746,129.751
1526280819258,MAGNETIC,44.784546,-97.750854,73.89679,130.467
1526280819732,MAGNETIC,44.607544,-97.03674,73.38104,129.579
1526280820247,MAGNETIC,45.52765,-96.89331,73.19183,129.685
1526280820747,MAGNETIC,44.291687,-98.20709,74.85809,131.187
1526280821266,MAGNETIC,44.750977,-97.073364,74.16992,130.104
1526280821743,MAGNETIC,45.407104,-97.72186,73.44208,130.404
1526280822267,MAGNETIC,43.995667,-96.66443,73.3551,129.076
1526280822743,MAGNETIC,45.240784,-96.650696,72.6181,129.079
1526280823217,MAGNETIC,44.818115,-97.073364,72.37091,129.11
1526280823746,MAGNETIC,45.381165,-96.51642,73.991394,129.806
1526280824277,MAGNETIC,45.022583,-97.72797,74.37897,130.805
1526280824775,MAGNETIC,46.376038,-97.647095,73.58246,130.767
1526280825262,MAGNETIC,43.971252,-96.969604,73.609924,129.441
1526280825762,MAGNETIC,44.978333,-97.86835,73.172,130.213
1526280826236,MAGNETIC,44.836426,-97.50519,73.15674,129.883
1526280826765,MAGNETIC,44.522095,-97.72186,73.06213,129.884
1526280827264,MAGNETIC,44.085693,-97.96295,73.942566,130.414
1526280827805,MAGNETIC,44.252014,-97.187805,73.913574,129.873
1526280828280,MAGNETIC,45.269775,-97.93854,73.71521,130.672
1526280828775,MAGNETIC,43.99109,-98.57483,73.28491,130.472
1526280829278,MAGNETIC,44.61212,-97.428894,73.59619,129.996
1526280829751,MAGNETIC,44.82422,-97.98889,73.68317,130.538
1526280830225,MAGNETIC,43.56537,-98.30475,74.9115,131.048
1526280830764,MAGNETIC,43.733215,-97.3465,74.19739,129.978
1526280831258,MAGNETIC,44.94934,-97.15576,73.45886,129.83
1526280831727,MAGNETIC,43.730164,-97.15576,73.913574,129.672
1526280832244,MAGNETIC,43.04657,-97.01233,74.43237,129.632
1526280832744,MAGNETIC,44.848633,-97.70813,73.5199,130.244
1526280833260,MAGNETIC,44.433594,-96.81244,72.93091,129.097
1526280833768,MAGNETIC,44.026184,-96.943665,74.29047,129.829
1526280834273,MAGNETIC,44.422913,-98.31238,73.498535,130.54
1526280834778,MAGNETIC,44.19098,-97.317505,74.2218,130.125
1526280835235,MAGNETIC,42.21344,-97.602844,73.90442,129.5
1526280835736,MAGNETIC,45.26367,-96.76056,74.14093,130.032
1526280836237,MAGNETIC,45.06073,-97.55554,72.706604,129.745
1526280836772,MAGNETIC,44.839478,-97.206116,73.27576,129.726
1526280837275,MAGNETIC,44.82422,-97.15576,74.24927,130.236
1526280837792,MAGNETIC,44.361877,-97.61658,73.890686,130.218
1526280838248,MAGNETIC,44.163513,-96.88721,74.30115,129.839
1526280838762,MAGNETIC,44.151306,-98.68622,73.12622,130.521
1526280839295,MAGNETIC,44.776917,-96.96045,72.11304,128.867
1526280839776,MAGNETIC,44.50836,-97.44873,72.657776,129.447
1526280840242,MAGNETIC,44.961548,-97.33429,74.40033,130.503
1526280840776,MAGNETIC,46.2677,-98.28186,72.01538,130.331
1526280841275,MAGNETIC,45.376587,-98.013306,72.81647,130.261
1526280841783,MAGNETIC,44.683838,-98.31848,74.4339,131.162
1526280842246,MAGNETIC,45.465088,-97.20001,72.45178,129.477
1526280842791,MAGNETIC,44.844055,-97.80731,73.0072,130.028
1526280843286,MAGNETIC,44.169617,-96.19293,73.98529,129.143
1526280843748,MAGNETIC,43.32733,-97.628784,72.88818,129.311
1526280844291,MAGNETIC,45.957947,-97.99194,73.51074,130.837
1526280844791,MAGNETIC,44.833374,-97.49603,73.03162,129.804
1526280845280,MAGNETIC,45.825195,-97.491455,74.331665,130.881
1526280846303,MAGNETIC,44.822693,-96.14868,73.03009,128.791
1526280846783,MAGNETIC,43.99109,-97.98584,75.4837,131.279
1526280847304,MAGNETIC,44.985962,-96.67053,74.8291,130.263
1526280847776,MAGNETIC,44.66095,-97.98584,74.49341,130.939
1526280848258,MAGNETIC,44.999695,-97.31598,73.81592,130.17
1526280848804,MAGNETIC,45.317078,-97.024536,72.57233,129.361
1526280849293,MAGNETIC,44.966125,-98.332214,73.79913,130.91
1526280849793,MAGNETIC,44.37561,-98.30475,72.5647,129.995
1526280850290,MAGNETIC,45.62378,-97.66846,73.20099,130.304
1526280850765,MAGNETIC,44.857788,-97.81036,73.32306,130.213
1526280851269,MAGNETIC,45.411682,-97.4823,72.7829,129.855
1526280851797,MAGNETIC,43.97278,-97.31445,74.12567,129.994
1526280852305,MAGNETIC,43.99109,-97.17865,73.31238,129.436
1526280852781,MAGNETIC,46.269226,-97.454834,72.784424,130.138
1526280853304,MAGNETIC,43.414307,-97.013855,73.74725,129.364
1526280853815,MAGNETIC,44.62738,-97.29614,72.59216,129.336
1526280854266,MAGNETIC,44.348145,-96.98639,73.19183,129.345
1526280854808,MAGNETIC,44.607544,-96.93909,73.26965,129.443
1526280855316,MAGNETIC,44.218445,-96.55151,73.97919,129.423
1526280855768,MAGNETIC,44.752502,-97.19238,73.58093,129.859
1526280856314,MAGNETIC,44.13147,-97.32361,72.717285,129.257
1526280856804,MAGNETIC,44.12079,-96.27533,72.99957,128.626
1526280857278,MAGNETIC,44.93103,-98.35663,73.95172,131.003
1526280857826,MAGNETIC,43.678284,-97.4762,73.50006,129.66
1526280858306,MAGNETIC,45.872498,-98.387146,73.46649,131.079
1526280858787,MAGNETIC,43.911743,-97.73102,73.7854,130.092
1526280859291,MAGNETIC,43.626404,-98.01636,71.580505,128.974
1526280859808,MAGNETIC,44.46106,-97.23358,73.07587,129.504
1526280860322,MAGNETIC,44.474792,-97.6593,74.95575,130.896
1526280860811,MAGNETIC,45.24536,-97.63336,73.66333,130.406
1526280861318,MAGNETIC,44.54193,-97.32361,73.028564,129.573
1526280861817,MAGNETIC,43.40515,-96.746826,74.41101,129.541
1526280862277,MAGNETIC,44.535828,-97.8775,73.19183,130.079
1526280862809,MAGNETIC,44.16809,-97.57233,73.3139,129.793
1526280863323,MAGNETIC,45.022583,-98.50922,73.880005,131.108
1526280863818,MAGNETIC,44.799805,-97.59827,73.78845,130.297
1526280864312,MAGNETIC,43.411255,-97.22443,72.96295,129.076
1526280864828,MAGNETIC,43.989563,-98.91815,73.11859,130.638
1526280865306,MAGNETIC,44.796753,-96.50879,72.41669,128.705
1526280865817,MAGNETIC,45.254517,-96.63544,73.54889,129.599
1526280866287,MAGNETIC,45.140076,-98.93036,74.25079,131.674
1526280866835,MAGNETIC,45.28351,-98.36426,72.43042,130.278
1526280867327,MAGNETIC,44.221497,-97.32361,73.34747,129.643
1526280867836,MAGNETIC,45.072937,-97.24274,74.00818,130.249
1526280868285,MAGNETIC,45.077515,-96.98639,74.1806,130.158
1526280868825,MAGNETIC,44.5282,-96.86127,73.23303,129.337
1526280869323,MAGNETIC,45.11566,-96.18225,73.39783,129.127
1526280869823,MAGNETIC,45.07904,-95.5719,73.5199,128.729
1526280870324,MAGNETIC,44.877625,-96.40503,72.99347,128.981
1526280870835,MAGNETIC,44.151306,-96.698,72.1344,128.465
1526280871329,MAGNETIC,45.214844,-96.81854,73.59314,129.747
1526280871822,MAGNETIC,44.343567,-96.86737,73.12317,129.215
1526280872330,MAGNETIC,43.93463,-96.7453,73.05603,128.946
1526280872843,MAGNETIC,44.111633,-96.54236,74.823,129.864
1526280873293,MAGNETIC,44.97528,-97.84546,75.04578,131.257
1526280873848,MAGNETIC,44.91577,-97.743225,73.16589,130.094
1526280874297,MAGNETIC,43.878174,-96.06018,73.950195,128.924
1526280874848,MAGNETIC,44.656372,-97.25342,73.70911,129.944
1526280875328,MAGNETIC,46.35315,-97.232056,72.43652,129.807
1526280875843,MAGNETIC,45.161438,-96.36383,72.68677,128.876
1526280876335,MAGNETIC,45.159912,-96.93146,73.464966,129.739
1526280876811,MAGNETIC,45.318604,-96.99707,72.77222,129.453
1526280877314,MAGNETIC,44.54956,-98.11249,74.720764,131.126
1526280877843,MAGNETIC,45.402527,-97.68524,74.10278,130.748
1526280878339,MAGNETIC,45.87097,-97.01843,73.41461,130.025
1526280878835,MAGNETIC,44.9646,-97.51282,73.8739,130.338
1526280879339,MAGNETIC,44.74945,-96.71326,74.565125,130.061
1526280879805,MAGNETIC,45.059204,-96.8811,74.36371,130.178
1526280880305,MAGNETIC,44.444275,-97.239685,73.72589,129.871
1526280880846,MAGNETIC,44.59076,-97.21222,74.20654,130.174
1526280881341,MAGNETIC,44.744873,-97.13135,74.43848,130.298
1526280881815,MAGNETIC,45.291138,-98.428345,72.898865,130.59
1526280882341,MAGNETIC,44.961548,-98.036194,73.091125,130.288
1526280882834,MAGNETIC,44.82727,-96.81854,73.15521,129.364
1526280883340,MAGNETIC,45.76416,-96.614075,72.3053,129.061
1526280883849,MAGNETIC,44.833374,-97.00775,73.01941,129.431
1526280884354,MAGNETIC,44.41681,-97.647095,73.150635,129.842
1526280884866,MAGNETIC,45.140076,-97.369385,73.036194,129.818
1526280885350,MAGNETIC,44.14978,-96.86432,74.479675,129.92
1526280885866,MAGNETIC,44.210815,-96.10443,74.15466,129.188
1526280886315,MAGNETIC,45.010376,-96.48285,74.194336,129.768
1526280886818,MAGNETIC,44.148254,-96.40808,74.086,129.353
1526280887356,MAGNETIC,44.067383,-97.07184,74.02954,129.789
1526280887856,MAGNETIC,44.683838,-98.30322,73.54889,130.651
1526280888356,MAGNETIC,44.474792,-97.891235,73.34442,130.154
1526280888816,MAGNETIC,44.49768,-97.302246,73.36731,129.733
1526280889363,MAGNETIC,45.114136,-97.6593,73.65875,130.377
1526280889864,MAGNETIC,45.83893,-97.177124,73.706055,130.297
1526280890337,MAGNETIC,45.500183,-96.977234,73.35205,129.828
1526280890862,MAGNETIC,45.080566,-96.91162,73.92273,129.956
1526280891357,MAGNETIC,45.072937,-97.73407,73.28339,130.207
1526280891874,MAGNETIC,44.569397,-97.909546,73.27728,130.162
1526280892361,MAGNETIC,43.473816,-96.64917,74.00818,129.26
