1525244695.4762888,0.0
1525244696.276341,66.19189063399088
1525244697.0762827,66.60209844624731
1525244697.8762932,65.78715599058917
1525244698.8762913,65.7623756297424
1525244699.7260983,65.15809225185379
1525244700.5762055,65.60784315585519
1525244701.4260197,65.16844241827187
1525244702.2762086,66.1371853191378
1525244703.126201,65.14014806765006
1525244703.9763122,64.32380952380952
1525244704.8262358,65.36564404023865
1525244705.6762712,65.03428030736468
1525244706.5261319,65.05968354777846
1525244707.3761358,63.97246818588599
1525244708.2262118,64.66211742155603
1525244709.0762262,65.56105232945696
1525244709.9261756,64.60281087994082
1525244710.7762718,65.51268385839428
1525244711.6262052,65.92029740924242
1525244712.4759305,65.72818049151807
1525244713.3261878,65.21672147587671
1525244714.17764,64.94347333277429
1525244715.0262182,65.39487218334234
1525244715.876173,64.75522847297361
1525244716.7261782,64.98880619742502
1525244717.5759666,64.08307225532134
1525244718.4259021,64.3335950046554
1525244719.2275672,64.57722791626479
1525244720.176066,65.12254416119717
1525244721.0261278,65.00298785010263
1525244721.8761716,64.70365177515487
1525244722.7261236,65.27943087031382
1525244723.5760086,66.62521676360029
