1528448679.880649 41.65 42.494
1528448679.888739 43.56 42.5473
1528448679.896889 42.23 42.5315
1528448679.904948 41.54 42.4819
1528448679.913009 43.37 42.5263
1528448679.921153 41.51 42.4755
1528448679.929335 41.73 42.4382
1528448679.937324 42.3 42.4313
1528448679.945268 43.89 42.5042
1528448679.953488 42.15 42.4865
1528448679.961701 41.88 42.4562
1528448679.969728 42.48 42.4574
1528448679.977820 41.95 42.432
1528448679.985856 44.48 42.5344
1528448679.993913 43.18 42.5667
1528448680.001910 42.06 42.5414
1528448680.010095 42.4 42.5343
1528448680.018148 41.79 42.4971
1528448680.026212 43.67 42.5557
1528448680.034383 43.38 42.5969
1528448680.042607 41.86 42.5601
1528448680.050756 43.15 42.5896
1528448680.058676 40.9 42.5051
1528448680.066762 43.29 42.5444
1528448680.074987 42.46 42.5401
1528448680.083068 41.44 42.4851
1528448680.091030 43.2 42.5209
1528448680.099174 42.21 42.5053
1528448680.107237 43.51 42.5556
1528448680.115385 43.3 42.5928
1528448680.123462 42.18 42.5721
1528448680.131517 42.79 42.583
1528448680.139662 43.69 42.6384
1528448680.147678 43.44 42.6785
1528448680.155771 42.82 42.6855
1528448680.163767 42.29 42.6658
1528448680.171860 44.45 42.755
1528448680.179873 42.01 42.7177
1528448680.187731 41.73 42.6683
1528448680.195942 42.98 42.6839
1528448680.204025 43.22 42.7107
1528448680.212192 41.44 42.6472
1528448680.220259 42.69 42.6493
1528448680.228493 41.88 42.6109
1528448680.236601 42.07 42.5838
1528448680.244672 42.15 42.5621
1528448680.252653 43.34 42.601
1528448680.260895 41.1 42.526
1528448680.268886 42.8 42.5397
1528448680.276822 42.86 42.5557
1528448680.284896 42.35 42.5454
1528448680.293129 41.18 42.4771
1528448680.301136 41.59 42.4328
1528448680.309197 42.82 42.4521
1528448680.317249 41.95 42.427
1528448680.325430 42.54 42.4327
1528448680.333634 41.38 42.38
1528448680.341551 40.65 42.2935
1528448680.349742 42.09 42.2834
1528448680.357795 41.25 42.2317
1528448680.365838 42.02 42.2211
1528448680.373780 44.74 42.3471
1528448680.381991 42.61 42.3602
1528448680.390038 42.82 42.3832
1528448680.397963 41.84 42.356
1528448680.406207 43.71 42.4237
1528448680.414211 42.61 42.433
1528448680.422182 41.3 42.3764
1528448680.430096 43.56 42.4356
1528448680.438273 42.57 42.4423
1528448680.446385 43.53 42.4967
1528448680.454534 43.5 42.5468
1528448680.462747 43.07 42.573
1528448680.470746 41.3 42.5094
1528448680.478829 42.26 42.4969
1528448680.486866 40.86 42.415
1528448680.495015 41.9 42.3893
1528448680.503196 42.73 42.4063
1528448680.511169 42.54 42.413
1528448680.519369 41.32 42.3584
1528448680.527515 43.63 42.4219
1528448680.535436 41.92 42.3968
1528448680.543462 41.99 42.3765
1528448680.551517 41.18 42.3167
1528448680.559736 42.65 42.3333
1528448680.567875 42.82 42.3577
1528448680.576031 40.59 42.2693
1528448680.584057 42.22 42.2668
1528448680.592174 41.5 42.2285
1528448680.600316 42.16 42.2251
1528448680.608558 42.1 42.2188
1528448680.616575 42.96 42.2559
1528448680.624630 40.46 42.1661
1528448680.632731 42.99 42.2073
1528448680.640944 40.79 42.1364
1528448680.648827 43.56 42.2076
1528448680.657137 41.67 42.1807
1528448680.664899 42.65 42.2042
1528448680.673086 42.29 42.2085
1528448680.681127 40.55 42.1255
1528448680.689280 42.47 42.1428
1528448680.697279 42.39 42.1551
1528448680.705281 44.67 42.2809
1528448680.713365 42.53 42.2933
1528448680.721533 41.98 42.2777
1528448680.729723 43.17 42.3223
1528448680.737820 42.26 42.3192
1528448680.746030 44.1 42.4082
1528448680.754115 42.8 42.4278
1528448680.762148 42.89 42.4509
1528448680.770263 42.14 42.4354
1528448680.778336 43.46 42.4866
1528448680.786235 42.64 42.4943
1528448680.794559 41.44 42.4415
1528448680.802619 42.75 42.457
1528448680.810739 42.28 42.4481
1528448680.818828 41.94 42.4227
1528448680.826934 42.17 42.4101
1528448680.835016 42.57 42.4181
1528448680.843158 42.18 42.4062
1528448680.851355 44.08 42.4899
1528448680.859493 42.15 42.4729
1528448680.867579 42.09 42.4537
1528448680.875688 41.39 42.4005
1528448680.883830 41.53 42.357
1528448680.891891 43.07 42.3927
1528448680.900025 42.32 42.389
1528448680.908186 42.83 42.4111
1528448680.916380 41.59 42.37
1528448680.924267 43 42.4015
1528448680.932383 43.04 42.4334
1528448680.940573 41.99 42.4113
1528448680.948645 41.66 42.3737
1528448680.956808 42.66 42.388
1528448680.964830 42.19 42.3781
1528448680.972920 42.54 42.3862
1528448680.981050 41.58 42.3459
1528448680.989127 42.25 42.3411
1528448680.997365 42.94 42.3711
1528448681.005425 42.46 42.3755
1528448681.013305 42.05 42.3592
1528448681.021379 41.48 42.3153
1528448681.029548 40.55 42.227
1528448681.037570 42.18 42.2247
