1528444179.771592 32.12 30.9826
1528444179.779485 29.8 30.9235
1528444179.787526 31.86 30.9703
1528444179.795555 30.89 30.9663
1528444179.803816 30.22 30.929
1528444179.811744 31.94 30.9795
1528444179.819983 31.35 30.998
1528444179.828129 31.87 31.0416
1528444179.836043 31.01 31.0401
1528444179.844134 32.53 31.1146
1528444179.852372 30.66 31.0918
1528444179.860354 32 31.1372
1528444179.868378 32 31.1804
1528444179.876641 31.57 31.1999
1528444179.884694 31.88 31.2339
1528444179.892770 30.54 31.1992
1528444179.900589 29.98 31.1382
1528444179.908575 31.08 31.1353
1528444179.916581 31.37 31.147
1528444179.924683 31.57 31.1682
1528444179.932641 32.25 31.2223
1528444179.940678 32.05 31.2637
1528444179.948671 31.35 31.268
1528444179.956884 29.59 31.1841
1528444179.964935 31.31 31.1904
1528444179.973154 30.6 31.1609
1528444179.981077 28.86 31.0458
1528444179.989041 30.53 31.02
1528444179.997169 32.02 31.07
1528444180.005237 31.85 31.109
1528444180.013395 31.14 31.1106
1528444180.021533 30.22 31.066
1528444180.029682 31.15 31.0702
1528444180.037850 29.7 31.0017
1528444180.046014 31.34 31.0186
1528444180.053850 28.67 30.9012
1528444180.061996 30.23 30.8676
1528444180.070176 32.05 30.9268
1528444180.078234 31.56 30.9584
1528444180.086368 31.87 31.004
1528444180.094625 31.01 31.0043
1528444180.102717 30.76 30.9921
1528444180.110601 31.03 30.994
1528444180.118711 32.69 31.0788
1528444180.126908 31.08 31.0788
1528444180.134926 29.92 31.0209
1528444180.143045 31.56 31.0479
1528444180.151013 30.2 31.0055
1528444180.159051 31.99 31.0547
1528444180.167283 30.92 31.048
1528444180.175321 30.23 31.0071
1528444180.183412 32.5 31.0817
1528444180.191573 30.68 31.0616
1528444180.199660 31.05 31.061
1528444180.207822 31.56 31.086
1528444180.215913 30.54 31.0587
1528444180.223939 31.56 31.0838
1528444180.232130 32.37 31.1481
1528444180.240174 30.26 31.1037
1528444180.248049 30.6 31.0785
1528444180.256179 30.03 31.0261
1528444180.264361 30.87 31.0183
1528444180.272495 30.68 31.0013
1528444180.280633 31.03 31.0028
1528444180.288830 32.18 31.0616
1528444180.296855 31.19 31.0681
1528444180.304945 31.88 31.1087
1528444180.313136 31.35 31.1207
1528444180.321121 30.73 31.1012
1528444180.329211 32.09 31.1506
1528444180.337355 30.7 31.1281
1528444180.345375 30.59 31.1012
1528444180.353434 30.15 31.0536
1528444180.361697 31.02 31.0519
1528444180.369683 32.02 31.1003
1528444180.377777 30.88 31.0893
1528444180.385929 30.87 31.0784
1528444180.394024 30 31.0244
1528444180.402193 29.88 30.9672
1528444180.410122 30.54 30.9459
1528444180.418242 30.89 30.9431
1528444180.426211 31.37 30.9644
1528444180.434182 31.54 30.9932
1528444180.442278 30.22 30.9545
1528444180.450409 31.03 30.9583
1528444180.458548 30.68 30.9444
1528444180.466535 32.06 31.0002
1528444180.474650 32.44 31.0722
1528444180.482691 30.87 31.0621
1528444180.490921 32.11 31.1145
1528444180.498799 32.5 31.1837
1528444180.506844 31.57 31.203
1528444180.514916 31.53 31.2194
1528444180.523074 29.64 31.1404
1528444180.531224 32.08 31.1874
1528444180.539343 30.2 31.138
1528444180.547298 32.37 31.1996
1528444180.555505 30.17 31.1481
1528444180.563420 31.6 31.1707
1528444180.571558 31.37 31.1807
1528444180.579677 31.19 31.1812
1528444180.587667 30.13 31.1286
1528444180.595854 31.24 31.1342
1528444180.603891 30.54 31.1045
1528444180.611856 32.2 31.1592
1528444180.619964 30.52 31.1273
1528444180.628162 31.9 31.1659
1528444180.636243 30.57 31.1361
1528444180.644388 32.34 31.1963
1528444180.652467 31.51 31.212
1528444180.660502 30.88 31.1954
1528444180.668576 31.52 31.2116
1528444180.676657 31.18 31.2101
1528444180.684717 31.61 31.23
