699.272 76.55 76.8323
699.279 75.63 76.7722
699.288 75.89 76.728
699.296 76.61 76.7221
699.304 76.83 76.7275
699.312 77.1 76.7462
699.32 76 76.7089
699.328 76.85 76.7159
699.336 77.35 76.7476
699.344 77.32 76.7762
699.352 75.49 76.7119
699.361 75.97 76.6748
699.369 77.55 76.7186
699.377 76.37 76.7012
699.385 77.01 76.7166
699.393 75.68 76.6648
699.401 76.39 76.651
699.409 75.76 76.6065
699.417 75.43 76.5477
699.425 76.9 76.5653
699.433 76.57 76.5655
699.442 76.45 76.5597
699.45 77.73 76.6182
699.458 76.5 76.6123
699.466 76.44 76.6037
699.477 75.05 76.526
699.482 76.64 76.5317
699.49 77.51 76.5806
699.498 76.61 76.5821
699.509 77.04 76.605
699.514 76.32 76.5908
699.523 75.23 76.5227
699.531 77.3 76.5616
699.539 75.92 76.5295
699.55 78.84 76.645
699.555 77.23 76.6743
699.564 77.38 76.7096
699.571 76.58 76.7031
699.581 76.3 76.6829
699.587 77.52 76.7248
699.597 77.28 76.7525
699.603 77.98 76.8139
699.613 76.87 76.8167
699.619 76.82 76.8169
699.627 75.29 76.7405
699.636 76.15 76.711
699.645 78.16 76.7835
699.651 75.72 76.7303
699.66 76.66 76.7268
699.668 77.54 76.7674
699.678 76.8 76.7691
699.684 76.45 76.7531
699.692 77.19 76.775
699.7 76.37 76.7547
699.708 77.2 76.777
699.716 77.12 76.7941
699.724 76.48 76.7784
699.732 76.35 76.757
699.741 76.35 76.7366
699.749 77.15 76.7573
699.757 77.29 76.7839
699.765 76.65 76.7773
699.773 76.63 76.7699
699.781 76.42 76.7524
699.789 76.52 76.7408
699.797 77.28 76.7677
699.805 77.39 76.7988
699.813 77.05 76.8114
699.821 75.84 76.7628
699.83 75.91 76.7202
699.838 76.8 76.7242
699.846 77.93 76.7845
699.854 76.86 76.7883
699.862 76.41 76.7693
699.87 78.07 76.8344
699.878 76.47 76.8162
699.886 76.2 76.7853
699.894 76.19 76.7556
699.902 77.97 76.8163
699.91 78.48 76.8995
699.919 76.32 76.8705
699.927 75.68 76.811
699.935 77.32 76.8364
699.943 77.52 76.8706
699.951 77.56 76.9051
699.959 76.77 76.8983
699.967 76.82 76.8944
699.975 76.62 76.8807
699.983 75.59 76.8162
699.991 77.89 76.8698
700 77.26 76.8894
700.008 76.69 76.8794
700.016 77.57 76.9139
700.024 77.33 76.9347
700.032 76.45 76.9105
700.04 74.99 76.8145
700.048 76.65 76.8062
700.056 76.85 76.8084
700.064 77.35 76.8355
700.072 76.86 76.8367
700.08 75.18 76.7539
700.088 75.73 76.7027
700.098 77.39 76.7371
700.105 75.53 76.6767
700.113 77.82 76.7339
700.121 76.65 76.7297
700.129 76.57 76.7217
700.137 78.42 76.8066
700.145 76.58 76.7953
700.153 78.46 76.8785
700.161 76.19 76.8441
700.171 76.64 76.8339
700.178 76.34 76.8092
700.186 77.95 76.8662
700.194 77.37 76.8914
700.202 77.05 76.8994
700.212 77.99 76.9539
700.218 76.23 76.9177
700.226 76.72 76.9078
700.234 77.28 76.9264
700.242 77.82 76.9711
700.25 77.35 76.99
700.258 75.71 76.926
700.266 76.87 76.9232
700.274 76.68 76.9111
700.282 77.23 76.927
700.29 77.57 76.9592
700.298 76.9 76.9562
700.307 75.22 76.8694
700.315 76.21 76.8364
700.323 76.59 76.8241
700.332 77.47 76.8564
700.339 77.48 76.8876
700.347 76.14 76.8502
700.355 77.82 76.8987
700.363 77.53 76.9303
700.371 76.62 76.9147
700.379 76.38 76.888
700.387 76.52 76.8696
700.395 77.01 76.8766
700.405 78.15 76.9403
700.412 78.88 77.0373
700.422 75.94 76.9824
700.428 75.71 76.9188
700.436 77.37 76.9414
700.444 75.25 76.8568
700.452 77.93 76.9104
700.46 77.73 76.9514
700.468 76.34 76.9209
700.476 75.55 76.8523
700.486 77.06 76.8627
700.492 77.95 76.9171
700.5 76.41 76.8917
700.512 75.98 76.8461
700.516 76.9 76.8488
700.524 77.88 76.9004
700.532 77.05 76.9079
700.541 77.52 76.9385
700.549 77.12 76.9475
700.557 76.65 76.9327
700.565 77.93 76.9825
700.573 75.96 76.9314
700.581 78.5 77.0098
700.589 77.88 77.0533
700.597 75.96 76.9987
700.606 75.74 76.9357
700.615 77.71 76.9745
700.621 77.52 77.0017
700.63 77.02 77.0026
700.638 77.95 77.05
700.646 77.06 77.0505
700.654 76.59 77.0275
700.662 76.19 76.9856
700.67 76.63 76.9678
700.679 77.49 76.9939
700.688 77.81 77.0347
700.694 75.68 76.967
700.703 75.45 76.8912
700.71 77.04 76.8986
700.718 76.85 76.8962
700.727 76.61 76.8819
700.734 76.18 76.8468
700.742 77.9 76.8994
700.75 76.84 76.8965
700.759 76.8 76.8916
700.767 76.46 76.8701
700.775 77.96 76.9245
700.783 77.17 76.9368
700.791 75.73 76.8765
700.8 78.17 76.9412
700.807 76.87 76.9376
700.817 76.9 76.9357
700.823 77.82 76.9799
700.831 76.46 76.9539
700.84 76.85 76.9487
700.848 77.47 76.9748
700.856 77.06 76.9791
700.866 76.18 76.9391
700.876 78.42 77.0132
700.88 77.78 77.0515
700.888 77.84 77.0909
700.896 74.52 76.9624
700.904 77.33 76.9808
700.912 76.28 76.9457
700.92 76.82 76.9394
700.928 77.29 76.957
700.937 77.46 76.9821
700.945 76.42 76.954
700.953 76.89 76.9508
700.961 77.52 76.9793
700.969 78.07 77.0338
700.977 76.36 77.0001
700.985 77.85 77.0426
700.993 77.28 77.0545
701.001 77.08 77.0558
701.009 76.02 77.004
701.017 77.57 77.0323
701.026 78.01 77.0812
701.034 76.17 77.0356
701.042 76.09 76.9883
