1528889680.264968 383.34 363.269
1528889680.273118 386.3 364.421
1528889680.281148 388.4 365.62
1528889680.289293 390.87 366.882
1528889680.297576 394 368.238
1528889680.305894 396.32 369.642
1528889680.313935 399.18 371.119
1528889680.322257 401.34 372.63
1528889680.330384 408.41 374.419
1528889680.338478 407.51 376.074
1528889680.346808 410.19 377.779
1528889680.354947 414.68 379.624
1528889680.363119 417.59 381.523
1528889680.371197 419.64 383.429
1528889680.379290 424.19 385.467
1528889680.387528 425.74 387.48
1528889680.395708 430.43 389.628
1528889680.403899 433.94 391.843
1528889680.412147 439.13 394.208
1528889680.420210 442.29 396.612
1528889680.428209 444.56 399.009
1528889680.436400 449.87 401.552
1528889680.444554 451.78 404.064
1528889680.452790 455.74 406.648
1528889680.460926 460.75 409.353
1528889680.469155 461.93 411.982
1528889680.477203 468.56 414.81
1528889680.485301 471.72 417.656
1528889680.493423 476.74 420.61
1528889680.501647 480.33 423.596
1528889680.509759 481.99 426.516
1528889680.517881 487.27 429.554
1528889680.526025 491.2 432.636
1528889680.534249 495.9 435.799
1528889680.542494 500.17 439.018
1528889680.551148 503.32 442.233
1528889680.558858 508.81 445.562
1528889680.567031 510.97 448.832
1528889680.575229 517.5 452.265
1528889680.583596 520.68 455.686
1528889680.591440 525.8 459.192
1528889680.599765 531.14 462.789
1528889680.607764 535.57 466.428
1528889680.616071 540.48 470.131
1528889680.624180 544.2 473.834
1528889680.632354 548.39 477.562
1528889680.640735 553.41 481.354
1528889680.649012 558.05 485.189
1528889680.656754 561.03 488.981
1528889680.665029 567.63 492.914
1528889680.673084 571.52 496.844
1528889680.681248 574.7 500.737
1528889680.689362 577.97 504.599
1528889680.697628 583.2 508.529
1528889680.705781 588.78 512.541
1528889680.713961 593.77 516.603
1528889680.722059 596.9 520.617
1528889680.730358 602.66 524.72
1528889680.738491 607.55 528.861
1528889680.746644 611.71 533.004
1528889680.754770 615.32 537.119
1528889680.762976 620.37 541.282
1528889680.771096 625.4 545.488
1528889680.779208 631.85 549.806
1528889680.787426 633.58 553.995
1528889680.795445 638 558.195
